Product,Week Start Date,Actual HC
E-Commerce Assistant Full Time,2023-02-27,0
E-Commerce Assistant Full Time Expert,2023-02-27,0
Ecommerce Assistant FT,2023-02-27,0
Ecommerce Assistant FT,2023-02-27,1
Ecommerce Assistant PT,2023-02-27,0
Executive Assistant FT,2023-02-27,0
Executive Assistant FT,2023-02-27,1
Executive Assistant Full Time,2023-02-27,0
Executive Assistant PT,2023-02-27,1
Executive Assistant Part Time,2023-02-27,0
Executive Assistant Part Time,2023-02-27,1
GVA - FT,2023-02-27,0
GVA - FT,2023-02-27,4
GVA - PT,2023-02-27,2
GVA - PT,2023-02-27,5
General Virtual Assistant Full Time,2023-02-27,8
General Virtual Assistant Full Time,2023-02-27,0
General Virtual Assistant Full Time Mid,2023-02-27,0
General Virtual Assistant Part Time,2023-02-27,3
Graphic Designer Full Time,2023-02-27,0
Graphic Designer Full Time,2023-02-27,0
Lead Generation Assistant (Full Time),2023-02-27,1
Personal Assistant Full Time,2023-02-27,1
Real Estate FT,2023-02-27,0
Recruitment Part Time,2023-02-27,0
SDR Full Time,2023-02-27,0
Social Media FT,2023-02-27,0
Social Media FT,2023-02-27,0
Social Media Full Time,2023-02-27,0
Social Media PT,2023-02-27,0
Social Media Part Time,2023-02-27,1
US GVA PT,2023-02-27,1
Bilingual GVA Full Time,2023-02-20,2
Content Writer PT,2023-02-20,1
Content Writer Part Time,2023-02-20,2
Customer Service FT,2023-02-20,1
Dedicated SDR - FT,2023-02-20,1
Dedicated SDR - PT,2023-02-20,0
Digital Marketing Assistant FT Mid,2023-02-20,1
Digital Marketing Assistant PT,2023-02-20,2
Executive Assistant PT,2023-02-20,1
Executive Assistant Part Time,2023-02-20,1
GVA - FT,2023-02-20,3
GVA - PT,2023-02-20,2
General Virtual Assistant Full Time,2023-02-20,3
General Virtual Assistant Full Time Mid,2023-02-20,1
General Virtual Assistant Part Time,2023-02-20,2
Lead Generation Assistant (Part Time),2023-02-20,2
Real Estate FT,2023-02-20,1
